,State,CTYNAME,Year,Deaths_Total,Population,Mortality_Rate
12258,Washington,Stevens County,2015,5,43576,0.00011474205984945842
12259,Washington,Thurston County,2003,17,219499,7.744909999589975e-05
12260,Washington,Thurston County,2004,20,222985,8.969213175774155e-05
12261,Washington,Thurston County,2005,23,227023,0.00010131132087938226
12262,Washington,Thurston County,2006,20,232688,8.595200440074262e-05
12263,Washington,Thurston County,2007,20,237772,8.41141934289992e-05
12264,Washington,Thurston County,2008,19,244332,7.776304372738732e-05
12265,Washington,Thurston County,2009,28,249936,0.00011202867934191153
12266,Washington,Thurston County,2010,22,253011,8.695274118516586e-05
12267,Washington,Thurston County,2011,27,256439,0.00010528819719309466
12268,Washington,Thurston County,2012,25,258613,9.666954097435164e-05
12269,Washington,Thurston County,2013,25,261976,9.542858887837054e-05
12270,Washington,Thurston County,2014,20,265071,7.545148281026594e-05
12271,Washington,Thurston County,2015,26,268175,9.695161741400205e-05
12272,Washington,Walla Walla County,2003,5,56108,8.911385185713267e-05
12273,Washington,Walla Walla County,2004,5,56652,8.825813740026831e-05
12274,Washington,Walla Walla County,2005,5,56569,8.838763280241829e-05
12275,Washington,Walla Walla County,2006,5,56705,8.817564588660612e-05
12276,Washington,Walla Walla County,2007,5,56840,8.796622097114708e-05
12277,Washington,Walla Walla County,2008,5,57315,8.723719794120213e-05
12278,Washington,Walla Walla County,2009,5,58103,8.605407638159819e-05
12279,Washington,Walla Walla County,2010,5,58915,8.486803021301876e-05
12280,Washington,Walla Walla County,2011,5,59452,8.410146000134562e-05
12281,Washington,Walla Walla County,2012,5,59342,8.425735566714975e-05
12282,Washington,Walla Walla County,2013,5,59387,8.419351036422112e-05
12283,Washington,Walla Walla County,2014,13,59548,0.0002183112782965003
12284,Washington,Walla Walla County,2015,5,59970,8.337502084375521e-05
12285,Washington,Whatcom County,2003,14,177851,7.871757819747991e-05
12286,Washington,Whatcom County,2004,12,181756,6.602257972226501e-05
12287,Washington,Whatcom County,2005,16,185450,8.62766244270693e-05
12288,Washington,Whatcom County,2006,22,188926,0.00011644770968527359
12289,Washington,Whatcom County,2007,12,192837,6.222872166648517e-05
12290,Washington,Whatcom County,2008,17,196708,8.642251459015393e-05
12291,Washington,Whatcom County,2009,18,199865,9.006079103394791e-05
12292,Washington,Whatcom County,2010,14,201549,6.946201668080715e-05
12293,Washington,Whatcom County,2011,19,203503,9.336471698205924e-05
12294,Washington,Whatcom County,2012,13,204902,6.34449639339782e-05
12295,Washington,Whatcom County,2013,13,206139,6.306424305929495e-05
12296,Washington,Whatcom County,2014,14,208240,6.723011909335382e-05
12297,Washington,Whatcom County,2015,23,211942,0.00010852025554161044
12298,Washington,Yakima County,2003,10,225161,4.441266471547026e-05
12299,Washington,Yakima County,2004,29,227280,0.0001275959169306582
12300,Washington,Yakima County,2005,11,228570,4.812530078312989e-05
12301,Washington,Yakima County,2006,12,230617,5.203432530992945e-05
12302,Washington,Yakima County,2007,24,232733,0.00010312246222065629
12303,Washington,Yakima County,2008,10,235272,4.2503995375565306e-05
12304,Washington,Yakima County,2009,17,239604,7.095040149580141e-05
12305,Washington,Yakima County,2010,24,244249,9.826038182346703e-05
12306,Washington,Yakima County,2011,14,245899,5.693394442433682e-05
12307,Washington,Yakima County,2012,25,246064,0.00010159958384810456
12308,Washington,Yakima County,2013,14,246395,5.6819334807930355e-05
12309,Washington,Yakima County,2014,23,246748,9.321250830807139e-05
12310,Washington,Yakima County,2015,26,247648,0.00010498772451221088
12311,Wisconsin,Brown County,2003,5,233878,2.137866751041141e-05
12312,Wisconsin,Brown County,2004,11,236654,4.648136097424932e-05
12313,Wisconsin,Brown County,2005,5,238587,2.0956715998776128e-05
12314,Wisconsin,Brown County,2006,21,240191,8.743041995745052e-05
12315,Wisconsin,Brown County,2007,10,242691,4.120465942288754e-05
12316,Wisconsin,Brown County,2008,11,244016,4.5079011212379515e-05
12317,Wisconsin,Brown County,2009,16,246476,6.491504243820899e-05
12318,Wisconsin,Brown County,2010,11,248474,4.427022545618455e-05
12319,Wisconsin,Brown County,2011,22,250496,8.782575370464997e-05
12320,Wisconsin,Brown County,2012,21,252700,8.310249307479225e-05
12321,Wisconsin,Brown County,2013,18,254249,7.079673863024043e-05
12322,Wisconsin,Brown County,2014,20,256254,7.804756218439517e-05
12323,Wisconsin,Brown County,2015,19,257916,7.366739558615983e-05
12324,Wisconsin,Columbia County,2003,5,54168,9.230542017427263e-05
12325,Wisconsin,Columbia County,2004,5,55048,9.082982124691179e-05
12326,Wisconsin,Columbia County,2005,5,55409,9.02380479705463e-05
12327,Wisconsin,Columbia County,2006,5,55820,8.957362952346828e-05
12328,Wisconsin,Columbia County,2007,5,56197,8.897272096375251e-05
12329,Wisconsin,Columbia County,2008,5,56362,8.871225293637557e-05
12330,Wisconsin,Columbia County,2009,5,56469,8.854415697108148e-05
12331,Wisconsin,Columbia County,2010,5,56854,8.79445597495339e-05
12332,Wisconsin,Columbia County,2011,5,56712,8.816476230780082e-05
12333,Wisconsin,Columbia County,2012,5,56476,8.853318223670232e-05
12334,Wisconsin,Columbia County,2013,10,56577,0.00017675026954416107
12335,Wisconsin,Columbia County,2014,5,56645,8.826904404625298e-05
12336,Wisconsin,Columbia County,2015,13,56683,0.00022934565919235044
12337,Wisconsin,Dane County,2003,24,447515,5.3629487279755985e-05
12338,Wisconsin,Dane County,2004,39,453327,8.6030613662985e-05
12339,Wisconsin,Dane County,2005,26,459048,5.6638957146093654e-05
12340,Wisconsin,Dane County,2006,45,465018,9.677044759557695e-05
12341,Wisconsin,Dane County,2007,34,471644,7.208826996633053e-05
12342,Wisconsin,Dane County,2008,57,477791,0.00011929902405026465
12343,Wisconsin,Dane County,2009,49,484979,0.00010103530255949227
12344,Wisconsin,Dane County,2010,51,489247,0.00010424182468160254
12345,Wisconsin,Dane County,2011,79,496121,0.00015923534782845314
12346,Wisconsin,Dane County,2012,70,503087,0.00013914094381289917
12347,Wisconsin,Dane County,2013,88,510026,0.00017254022343958937
12348,Wisconsin,Dane County,2014,78,516602,0.00015098663961811995
12349,Wisconsin,Dane County,2015,82,523399,0.00015666823971769147
12350,Wisconsin,Dodge County,2003,5,87415,5.719842132357147e-05
12351,Wisconsin,Dodge County,2004,5,88070,5.677302146020211e-05
12352,Wisconsin,Dodge County,2005,5,88168,5.670991743036022e-05
12353,Wisconsin,Dodge County,2006,5,89003,5.6177881644438954e-05
12354,Wisconsin,Dodge County,2007,5,89007,5.61753569943937e-05
12355,Wisconsin,Dodge County,2008,5,89239,5.602931453736595e-05
12356,Wisconsin,Dodge County,2009,10,88677,0.00011276881265717154
12357,Wisconsin,Dodge County,2010,11,88723,0.00012398138025089322
12358,Wisconsin,Dodge County,2011,5,88392,5.656620508643316e-05
12359,Wisconsin,Dodge County,2012,5,88154,5.671892370170384e-05
12360,Wisconsin,Dodge County,2013,12,87953,0.0001364365058610849
12361,Wisconsin,Dodge County,2014,5,88085,5.6763353578929446e-05
12362,Wisconsin,Dodge County,2015,17,87838,0.000193538104237346
12363,Wisconsin,Fond du Lac County,2003,5,98470,5.0776886361328324e-05
12364,Wisconsin,Fond du Lac County,2004,5,98929,5.054129729401894e-05
12365,Wisconsin,Fond du Lac County,2005,5,99297,5.035398853943221e-05
12366,Wisconsin,Fond du Lac County,2006,5,99920,5.004003202562049e-05
12367,Wisconsin,Fond du Lac County,2007,5,100520,4.974134500596896e-05
12368,Wisconsin,Fond du Lac County,2008,5,101122,4.9445224580210045e-05
12369,Wisconsin,Fond du Lac County,2009,5,101370,4.9324257669922065e-05
12370,Wisconsin,Fond du Lac County,2010,12,101579,0.00011813465381624155
12371,Wisconsin,Fond du Lac County,2011,5,101822,4.9105301408340044e-05
12372,Wisconsin,Fond du Lac County,2012,11,101802,0.00010805288697668023
12373,Wisconsin,Fond du Lac County,2013,5,101808,4.9112054062549115e-05
12374,Wisconsin,Fond du Lac County,2014,5,101993,4.9022972164756404e-05
12375,Wisconsin,Fond du Lac County,2015,15,101970,0.00014710208884966165
12376,Wisconsin,Jefferson County,2003,5,78148,6.398116394533449e-05
12377,Wisconsin,Jefferson County,2004,5,79408,6.296594801531332e-05
12378,Wisconsin,Jefferson County,2005,5,80392,6.219524330779183e-05
12379,Wisconsin,Jefferson County,2006,5,81300,6.150061500615006e-05
12380,Wisconsin,Jefferson County,2007,5,82276,6.077106325052263e-05
12381,Wisconsin,Jefferson County,2008,5,83140,6.013952369497234e-05
12382,Wisconsin,Jefferson County,2009,5,83480,5.989458552946814e-05
12383,Wisconsin,Jefferson County,2010,5,83727,5.9717892675003284e-05
12384,Wisconsin,Jefferson County,2011,5,83854,5.962744770672836e-05
12385,Wisconsin,Jefferson County,2012,5,84367,5.9264878447734307e-05
12386,Wisconsin,Jefferson County,2013,5,84613,5.909257442709749e-05
12387,Wisconsin,Jefferson County,2014,13,84370,0.00015408320493066256
12388,Wisconsin,Jefferson County,2015,10,84501,0.0001183417947716595
12389,Wisconsin,Kenosha County,2003,5,155946,3.2062380567632386e-05
12390,Wisconsin,Kenosha County,2004,12,157968,7.596475235490732e-05
12391,Wisconsin,Kenosha County,2005,22,160088,0.00013742441657088603
12392,Wisconsin,Kenosha County,2006,24,161607,0.00014850841857097773
12393,Wisconsin,Kenosha County,2007,27,163223,0.0001654178639039841
12394,Wisconsin,Kenosha County,2008,26,164636,0.00015792414781700236
12395,Wisconsin,Kenosha County,2009,29,165502,0.00017522446858648233
12396,Wisconsin,Kenosha County,2010,27,166629,0.00016203662027618242
12397,Wisconsin,Kenosha County,2011,23,166871,0.00013783101917049697
12398,Wisconsin,Kenosha County,2012,37,167273,0.000221195291529416
12399,Wisconsin,Kenosha County,2013,39,167380,0.00023300274823754332
12400,Wisconsin,Kenosha County,2014,35,167938,0.00020841024663864044
12401,Wisconsin,Kenosha County,2015,31,168044,0.00018447549451334173
12402,Wisconsin,La Crosse County,2003,5,109065,4.584422133590061e-05
12403,Wisconsin,La Crosse County,2004,5,109410,4.569966182250251e-05
12404,Wisconsin,La Crosse County,2005,5,109976,4.5464464974176184e-05
12405,Wisconsin,La Crosse County,2006,5,110641,4.519120398405654e-05
12406,Wisconsin,La Crosse County,2007,5,111798,4.4723519204279144e-05
12407,Wisconsin,La Crosse County,2008,5,112761,4.434157199741045e-05
12408,Wisconsin,La Crosse County,2009,5,114021,4.385157120179616e-05
12409,Wisconsin,La Crosse County,2010,10,114879,8.70481114912212e-05
12410,Wisconsin,La Crosse County,2011,5,115255,4.3382065853975965e-05
12411,Wisconsin,La Crosse County,2012,5,116581,4.2888635369399813e-05
12412,Wisconsin,La Crosse County,2013,11,116938,9.406694145615626e-05
12413,Wisconsin,La Crosse County,2014,5,117508,4.255029444803758e-05
12414,Wisconsin,La Crosse County,2015,5,117782,4.2451308349323326e-05
12415,Wisconsin,Manitowoc County,2003,5,82010,6.0968174612852094e-05
12416,Wisconsin,Manitowoc County,2004,5,81846,6.109034039537668e-05
12417,Wisconsin,Manitowoc County,2005,5,81827,6.11045254011512e-05
12418,Wisconsin,Manitowoc County,2006,5,81869,6.10731778817379e-05
12419,Wisconsin,Manitowoc County,2007,5,81872,6.107094000390854e-05
12420,Wisconsin,Manitowoc County,2008,5,81698,6.120100859262161e-05
12421,Wisconsin,Manitowoc County,2009,5,81600,6.127450980392157e-05
12422,Wisconsin,Manitowoc County,2010,5,81330,6.147792942333702e-05
12423,Wisconsin,Manitowoc County,2011,5,81035,6.17017338187203e-05
12424,Wisconsin,Manitowoc County,2012,5,80720,6.194251734390486e-05
12425,Wisconsin,Manitowoc County,2013,5,80487,6.212183333954552e-05
12426,Wisconsin,Manitowoc County,2014,12,79950,0.000150093808630394
12427,Wisconsin,Manitowoc County,2015,12,79488,0.00015096618357487922
12428,Wisconsin,Marathon County,2003,5,127311,3.927390406170716e-05
12429,Wisconsin,Marathon County,2004,5,127855,3.910680067263697e-05
12430,Wisconsin,Marathon County,2005,5,128958,3.877231346639991e-05
12431,Wisconsin,Marathon County,2006,5,130516,3.830947929755739e-05
12432,Wisconsin,Marathon County,2007,5,131773,3.794404012961684e-05
12433,Wisconsin,Marathon County,2008,5,133036,3.7583811900538203e-05
12434,Wisconsin,Marathon County,2009,5,133793,3.737116291584761e-05
12435,Wisconsin,Marathon County,2010,5,134064,3.729562000238692e-05
12436,Wisconsin,Marathon County,2011,5,134355,3.721484127870195e-05
12437,Wisconsin,Marathon County,2012,5,134391,3.720487235008297e-05
12438,Wisconsin,Marathon County,2013,5,134912,3.70611954459203e-05
12439,Wisconsin,Marathon County,2014,5,135173,3.698963550413174e-05
12440,Wisconsin,Marathon County,2015,12,135361,8.865182733579096e-05
12441,Wisconsin,Milwaukee County,2003,154,939513,0.00016391470900349437
12442,Wisconsin,Milwaukee County,2004,171,936914,0.00018251408346977416
12443,Wisconsin,Milwaukee County,2005,189,932540,0.0002026722714307161
12444,Wisconsin,Milwaukee County,2006,205,930263,0.0002203677884641225
12445,Wisconsin,Milwaukee County,2007,185,931453,0.00019861442284259108
12446,Wisconsin,Milwaukee County,2008,177,934752,0.0001893550374858786
12447,Wisconsin,Milwaukee County,2009,167,942668,0.00017715675083910772
12448,Wisconsin,Milwaukee County,2010,164,948289,0.00017294305849798955
12449,Wisconsin,Milwaukee County,2011,189,951376,0.00019865962563697214
12450,Wisconsin,Milwaukee County,2012,181,954672,0.00018959391288316825
12451,Wisconsin,Milwaukee County,2013,226,957557,0.0002360172814777606
12452,Wisconsin,Milwaukee County,2014,241,958639,0.00025139807581373177
12453,Wisconsin,Milwaukee County,2015,256,958606,0.00026705445198548725
12454,Wisconsin,Outagamie County,2003,5,166690,2.9995800587917693e-05
12455,Wisconsin,Outagamie County,2004,5,168136,2.9737831279440452e-05
12456,Wisconsin,Outagamie County,2005,5,169740,2.9456816307293507e-05
12457,Wisconsin,Outagamie County,2006,5,171632,2.913209657872658e-05
12458,Wisconsin,Outagamie County,2007,5,173180,2.887169419101513e-05
12459,Wisconsin,Outagamie County,2008,5,174388,2.8671697593871137e-05
12460,Wisconsin,Outagamie County,2009,5,176175,2.8380871292748687e-05
12461,Wisconsin,Outagamie County,2010,5,176843,2.8273666472520823e-05
12462,Wisconsin,Outagamie County,2011,5,177877,2.810931149052435e-05
12463,Wisconsin,Outagamie County,2012,5,178960,2.793920429146178e-05
12464,Wisconsin,Outagamie County,2013,5,180301,2.7731404706574008e-05
12465,Wisconsin,Outagamie County,2014,13,182127,7.137876317075448e-05
12466,Wisconsin,Outagamie County,2015,13,183311,7.09177299780155e-05
12467,Wisconsin,Ozaukee County,2003,5,84303,5.930987034862342e-05
12468,Wisconsin,Ozaukee County,2004,5,85069,5.8775817277739244e-05
12469,Wisconsin,Ozaukee County,2005,5,85178,5.870060344220339e-05
12470,Wisconsin,Ozaukee County,2006,5,85362,5.8574072772428015e-05
12471,Wisconsin,Ozaukee County,2007,5,85597,5.841326214703786e-05
12472,Wisconsin,Ozaukee County,2008,5,85994,5.814359141335442e-05
12473,Wisconsin,Ozaukee County,2009,5,86409,5.786434283465843e-05
12474,Wisconsin,Ozaukee County,2010,5,86378,5.788510963439765e-05
12475,Wisconsin,Ozaukee County,2011,5,86811,5.7596387554572577e-05
12476,Wisconsin,Ozaukee County,2012,5,87137,5.738090592974282e-05
12477,Wisconsin,Ozaukee County,2013,10,87250,0.00011461318051575932
12478,Wisconsin,Ozaukee County,2014,10,87622,0.00011412658921275478
12479,Wisconsin,Ozaukee County,2015,5,87991,5.682399336295757e-05
12480,Wisconsin,Racine County,2003,23,190845,0.00012051664963714009
12481,Wisconsin,Racine County,2004,13,191808,6.777610944277611e-05
12482,Wisconsin,Racine County,2005,10,193251,5.174617466403796e-05
12483,Wisconsin,Racine County,2006,20,193915,0.00010313797282314416
12484,Wisconsin,Racine County,2007,17,194395,8.745080891998251e-05
12485,Wisconsin,Racine County,2008,15,194730,7.702973347712218e-05
12486,Wisconsin,Racine County,2009,15,195130,7.687182903705223e-05
12487,Wisconsin,Racine County,2010,12,195407,6.141028724661859e-05
12488,Wisconsin,Racine County,2011,17,194910,8.721974244523113e-05
12489,Wisconsin,Racine County,2012,25,194602,0.00012846733332648173
